CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
8360201,1,1,4,F,48,3,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360201,2,1,3,F,59,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8360214,2,1,4,M,32,3,9,W,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8360327,2,1,4,F,27,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8360330,1,1,4,M,47,3,1,P,X,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360331,1,1,4,M,51,4,9,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360338,2,1,4,M,34,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8360366,1,1,4,M,47,3,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8360403,1,1,4,-,33,3,9,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360403,2,1,2,M,26,0,3,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8360631,2,1,4,M,40,3,9,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360636,2,1,4,M,24,3,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8361885,2,1,4,F,30,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8370628,1,1,4,M,41,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8374734,2,1,4,M,23,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8374779,1,1,4,M,18,4,1,-,-,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8375767,1,1,4,M,31,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8375784,2,1,4,F,40,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8375787,2,1,4,M,35,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8375808,1,1,4,M,30,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8375835,1,1,2,-,998,0,5,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8375835,2,1,4,M,49,4,1,P,A,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8375878,2,1,4,M,48,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8375909,1,1,4,M,33,3,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8375918,2,1,1,M,54,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8378099,2,1,4,-,27,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8378115,2,1,4,F,32,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8378148,2,1,4,M,44,4,9,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8378205,1,1,4,M,31,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8382130,2,1,4,M,32,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8382158,3,1,4,M,51,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8382219,2,1,4,M,34,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8382229,1,1,4,M,69,4,9,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8386461,1,1,4,M,25,3,1,N,P,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8386461,2,1,2,F,29,0,6,N,P,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8386980,1,1,4,M,51,2,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8389095,2,1,4,M,12,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8401958,2,1,4,M,38,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8406079,1,1,4,M,59,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8406079,2,1,2,M,24,0,3,M,H,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8406079,2,2,2,M,25,0,4,M,H,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8406079,2,3,2,M,24,0,6,M,H,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8406475,2,1,4,M,52,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8407528,2,1,4,M,53,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8407568,1,1,4,M,28,3,1,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8407580,1,1,4,M,26,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8407595,2,1,4,M,45,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8407673,2,1,4,M,28,4,9,P,B,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8408067,1,1,4,F,30,3,9,-,P,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8408992,1,1,2,M,26,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8408992,2,1,4,M,34,4,9,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8408992,3,1,4,M,35,4,9,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8411604,1,1,4,M,45,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8411604,2,1,2,F,998,0,3,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8412081,1,1,4,M,42,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8413389,1,1,4,M,29,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8413434,1,1,4,M,46,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8421192,2,1,3,F,53,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8421327,1,1,4,M,65,3,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8421336,2,1,4,M,39,3,9,N,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8421352,1,1,4,M,24,2,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8421352,2,1,2,F,20,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8421690,1,1,4,M,50,3,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8423451,1,1,4,M,46,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8423451,2,1,2,F,998,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423769,1,1,4,F,31,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423775,1,1,4,M,49,3,9,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423775,2,1,2,M,40,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423784,1,1,4,M,25,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8423789,1,1,4,F,25,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8423790,1,1,4,M,48,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423793,1,1,2,M,50,0,3,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423793,2,1,4,M,25,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423814,2,1,4,M,66,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423816,2,1,4,M,24,2,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8423821,2,1,4,M,36,4,2,-,P,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423826,2,1,4,-,34,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423828,2,1,4,M,26,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423830,1,1,2,M,27,0,6,M,F,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423830,2,1,4,M,30,4,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423835,1,1,4,M,54,3,1,W,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423879,2,1,4,M,56,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423883,1,1,4,M,30,3,9,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423890,1,1,3,F,83,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8423913,2,1,4,F,25,3,1,N,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423914,1,1,2,M,84,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423914,2,1,4,M,32,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423920,2,1,4,M,36,3,0,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423929,1,1,2,F,64,0,4,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423929,1,2,2,M,64,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423929,2,1,4,M,52,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8438139,2,1,3,F,23,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8440381,1,1,4,F,34,2,0,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8440860,2,1,4,M,52,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8441495,2,1,4,M,40,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8441501,1,1,2,F,28,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8441501,2,1,4,M,39,2,0,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8441507,1,1,2,M,21,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8441507,2,1,4,M,24,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8443656,2,1,4,M,32,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8444028,1,1,4,M,58,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8444040,2,1,4,M,42,3,9,-,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8444080,1,1,4,M,38,4,9,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8444345,1,1,4,M,58,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8444470,2,1,4,M,34,3,9,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8444471,1,1,4,M,39,2,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8445863,1,1,4,M,45,3,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8445866,1,1,4,F,21,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8445878,1,1,4,M,25,2,1,V,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8445910,2,1,4,F,26,4,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8445915,1,1,4,F,51,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8449506,1,1,4,M,21,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8449506,2,1,2,M,25,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8449814,1,1,4,M,52,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8451157,2,1,4,F,27,3,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8464096,2,1,4,F,31,4,1,M,P,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8464106,1,1,4,M,49,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464129,1,1,4,M,33,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464129,2,1,2,F,26,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464131,1,1,4,M,36,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464131,2,1,2,M,71,0,2,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464136,2,1,4,F,41,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464140,2,1,4,M,41,3,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464150,2,1,4,M,71,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464151,1,1,3,F,15,2,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464151,2,1,4,-,24,4,9,-,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464195,1,1,4,M,30,3,1,M,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8464195,2,1,2,F,12,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464195,2,2,2,F,9,0,5,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464210,2,1,4,M,27,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464214,2,1,4,F,32,2,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464219,1,1,4,M,27,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464220,1,1,4,M,23,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464220,2,1,2,F,52,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464238,1,1,4,M,22,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8464257,1,1,3,F,67,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8475916,2,1,4,M,27,4,0,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491018,2,1,4,M,71,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8491022,1,1,4,M,25,4,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491031,1,1,4,M,34,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8491040,2,1,4,M,25,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491234,2,1,3,M,53,3,0,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491238,1,1,4,M,46,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491245,1,1,4,F,37,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491259,2,1,4,M,22,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491283,1,1,2,F,80,0,3,N,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491283,2,1,4,M,37,4,0,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491295,1,1,4,M,21,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8491310,2,1,4,M,57,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491315,1,1,4,M,32,4,9,-,N,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491319,2,1,4,F,26,4,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8491332,2,1,4,M,27,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491337,1,1,1,M,49,4,1,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491337,1,2,2,M,30,4,4,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491337,2,1,4,M,68,4,1,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491339,1,1,4,M,57,3,9,-,P,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8491358,2,1,4,M,14,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491372,1,1,2,M,64,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491372,2,1,4,M,35,3,1,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491376,1,1,2,F,40,0,4,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491376,2,1,4,F,37,4,1,A,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491416,1,1,4,M,34,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491431,2,1,4,M,27,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491440,1,1,4,M,37,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491517,2,1,4,M,42,2,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8496514,1,1,4,M,40,3,0,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8496549,1,1,4,F,37,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8496560,1,1,4,M,13,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8513577,2,1,4,F,38,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515459,2,1,4,M,53,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8515481,2,1,4,F,24,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515496,2,1,4,M,22,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8515512,2,1,4,M,29,3,1,-,A,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515513,1,1,4,M,41,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8515516,2,1,4,M,24,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515532,1,1,4,M,26,4,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515536,2,1,4,M,30,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515560,1,1,4,M,16,3,0,P,Y,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515587,1,1,4,M,36,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515596,1,1,4,M,32,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515620,2,1,4,M,53,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8515636,2,1,4,F,38,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515660,2,1,4,F,32,3,0,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8539806,2,1,4,F,26,3,9,P,Y,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8539825,1,1,4,M,73,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8539847,2,1,4,M,55,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8539849,1,1,4,M,30,2,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8539895,2,1,4,F,29,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8539913,1,1,4,M,35,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8539914,1,1,4,M,32,4,1,P,A,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8552849,1,1,4,M,21,3,1,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8552937,1,1,4,M,73,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8553162,2,1,4,M,17,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8553178,1,1,4,M,55,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8553193,1,1,4,F,26,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8553193,2,1,2,F,47,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8512683,2,1,4,F,28,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8512679,2,1,4,M,49,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8512667,1,1,2,F,29,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8512667,1,2,2,M,1,0,6,M,Q,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8512667,2,1,4,F,28,2,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8464309,1,1,4,M,30,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8568812,2,1,4,M,21,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8572557,2,1,4,M,25,4,0,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2018
8572688,2,1,4,-,23,3,9,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8572836,1,1,4,M,19,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8572860,1,1,2,M,998,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8572860,1,2,2,F,998,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8572860,2,1,4,M,53,3,9,-,W,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8572872,1,1,4,F,23,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8572876,2,1,4,M,26,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8573761,1,1,4,F,26,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8573768,1,1,4,M,33,2,0,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8573773,2,1,4,M,17,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8573777,2,1,4,-,24,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8573814,2,1,4,M,45,4,9,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8573822,2,1,4,M,64,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8573833,2,1,4,M,33,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8573839,2,1,3,M,72,2,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8573853,2,1,4,M,33,3,1,N,V,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8573867,2,1,4,M,45,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8464301,2,1,4,F,31,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8462677,1,1,2,-,998,0,2,B,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8462677,2,1,4,M,68,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8447840,1,1,4,F,72,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8446305,2,1,1,M,31,3,1,N,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8446294,1,1,4,F,68,4,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8445937,2,1,3,F,57,3,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8594563,2,1,4,M,45,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8594578,1,1,4,M,45,3,0,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8594578,2,1,2,M,36,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8594591,2,1,4,M,28,4,1,-,-,2,"SAN FRANCISCO","SAN FRANCISCO",2018
8594592,1,1,4,M,22,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8594814,1,1,4,M,58,2,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8594878,1,1,2,M,34,0,3,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8594878,2,1,4,M,60,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597222,2,1,4,F,36,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8597238,2,1,4,M,28,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8597242,2,1,4,M,34,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8597245,2,1,4,F,31,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8597247,1,1,4,M,32,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8597247,2,1,2,M,48,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597264,2,1,4,F,30,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597267,2,1,4,F,22,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8597267,2,2,2,-,998,0,3,M,E,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597267,2,3,2,-,998,0,4,M,E,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597300,1,1,4,M,61,2,9,-,P,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8445847,1,1,4,M,47,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8445844,1,1,4,F,57,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8557532,2,1,4,F,26,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8602964,2,1,4,M,32,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8602996,1,1,4,M,21,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8603004,2,1,4,M,56,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8603016,2,1,4,M,34,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8603033,1,1,4,M,82,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8603072,2,1,4,M,25,4,9,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8555554,1,1,4,F,29,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8555252,1,1,4,M,22,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8555252,2,1,2,F,26,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8555252,2,2,2,F,25,0,6,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8555235,1,1,4,M,15,4,9,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8619224,2,1,4,F,61,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8619247,2,1,3,M,51,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8619267,2,1,4,M,29,3,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8552783,1,1,4,F,28,4,0,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8552747,2,1,4,M,35,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8539940,2,1,4,M,74,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8620669,1,1,3,M,30,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8620669,2,1,4,M,38,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8620682,1,1,2,F,27,0,6,M,P,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8620682,1,2,2,F,24,0,4,M,P,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8620682,2,1,4,M,28,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8620689,1,1,4,F,23,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8620710,1,1,4,F,30,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8621050,2,1,4,M,36,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8621069,2,1,4,M,33,4,9,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2018
